UBERON ID,UBERON Label,FMA ID,FMA Label,
UBERON:0016567,statoconial membrane,FMA:75570,Statoconial membrane,
UBERON:0016568,gelatinous layer of statoconial membrane,FMA:75588,Gelatinous layer of statoconial membrane,
UBERON:0016570,lamina of gray matter of spinal cord,FMA:68861,Lamina of gray matter of spinal cord,
UBERON:0016574,lamina III of gray matter of spinal cord,FMA:68864,Lamina III of gray matter of spinal cord,
UBERON:0016575,lamina IV of gray matter of spinal cord,FMA:68865,Lamina IV of gray matter of spinal cord,
UBERON:0016576,lamina V of gray matter of spinal cord,FMA:68866,Lamina V of gray matter of spinal cord,
UBERON:0016577,lamina VI of gray matter of spinal cord,FMA:68867,Lamina VI of gray matter of spinal cord,
UBERON:0016578,lamina VII of gray matter of spinal cord,FMA:68868,Lamina VII of gray matter of spinal cord,
UBERON:0016579,lamina VIII of gray matter of spinal cord,FMA:68869,Lamina VIII of gray matter of spinal cord,
UBERON:0016580,lamina IX of gray matter of spinal cord,FMA:68870,Lamina IX of gray matter of spinal cord,
UBERON:0016610,nucleus proprius of spinal cord,FMA:73906,Nucleus proprius of spinal cord,
UBERON:0016630,neurovascular bundle,FMA:32419,Neurovascular bundle,
UBERON:0016632,isthmus of fallopian tube,FMA:18306,Isthmus of uterine tube,
UBERON:0016633,parvocellular reticular nucleus,FMA:72575,Parvicellular reticular nucleus,
UBERON:0016634,premotor cortex,FMA:224852,Premotor cortex,
UBERON:0016636,supplemental motor cortex,FMA:224858,Supplemental motor cortex,
UBERON:0016637,lateral periolivary nucleus,FMA:226217,Lateral periolivary nucleus,
UBERON:0016641,subparafascicular nucleus,FMA:226239,Subparafascicular nucleus,
UBERON:0016824,lateral paragigantocellular nucleus,FMA:72577,Lateral paragigantocellular nucleus,
UBERON:0016825,dorsal paragigantocellular nucleus,FMA:72578,Dorsal paragigantocellular nucleus,
UBERON:0016826,paramedian medullary reticular complex,FMA:72580,Paramedian medullary reticular complex,
UBERON:0016827,dorsal paramedian reticular nucleus,FMA:72581,Dorsal paramedian reticular nucleus,
UBERON:0016832,paratrigeminal nucleus,FMA:72599,Paratrigeminal nucleus,
UBERON:0016843,lateral nucleus of trapezoid body,FMA:75730,Lateral nucleus of trapezoid body,
UBERON:0016848,retroambiguus nucleus,FMA:77096,Retroambiguus nucleus,
UBERON:0016850,nucleus of phrenic nerve,FMA:77458,Nucleus of phrenic nerve,
UBERON:0016851,renal fascia,FMA:18104,Renal fascia,
UBERON:0016883,ovarian fossa,FMA:21030,Ovarian fossa,
UBERON:0016890,intrahepatic branch of portal vein,FMA:15417,Intrahepatic branch of portal vein,
UBERON:0016896,periosteum of long bone,FMA:32677,Periosteum of long bone,
UBERON:0016910,frenulum of lip,FMA:59820,Frenulum of lip,
UBERON:0016912,frenulum of upper lip,FMA:59821,Frenulum of upper lip,
UBERON:0016913,frenulum of lower lip,FMA:59822,Frenulum of lower lip,
UBERON:0016914,lamina lucida,FMA:62921,Lamina lucida,
UBERON:0016915,vermilion,FMA:59824,Vermilion,
UBERON:0016918,upper vermilion,FMA:59827,Vermilion of upper lip,
UBERON:0016919,lower vermilion,FMA:59828,Vermilion of lower lip,
UBERON:0016920,descending trunk of arch of aorta,FMA:13082,Descending trunk of arch of aorta,
UBERON:0016923,preductal region of aortic arch,FMA:3774,Preductal region of aortic arch,
UBERON:0016924,postductal region of aortic arch,FMA:3776,Postductal region of aortic arch,
UBERON:0016925,juxtaductal region of aortic arch,FMA:3778,Juxtaductal region of aortic arch,
UBERON:0016925,juxtaductal region of aortic arch,FMA:3771,Aortic isthmus,
UBERON:0016928,metaphysis of fibula,FMA:33745,Metaphysis of fibula,
UBERON:0016929,lingual cusp of tooth,FMA:56490,Lingual cusp of tooth,
UBERON:0016931,transverse ridge of tooth,FMA:56658,Transverse ridge of tooth,
UBERON:0016932,triangular ridge of tooth,FMA:56659,Triangular ridge of tooth,
UBERON:0016933,oblique ridge of tooth,FMA:56660,Oblique ridge of tooth,
UBERON:0016934,marginal ridge of tooth,FMA:56758,Marginal ridge of tooth,
UBERON:0017295,cingulum of tooth,FMA:56731,Cingulum of tooth,
UBERON:0017296,cingulum of incisor tooth,FMA:56733,Cingulum of incisor tooth,
UBERON:0017297,cingulum of canine tooth,FMA:56734,Cingulum of canine tooth,
UBERON:0017298,cingulum of upper incisor tooth,FMA:56736,Cingulum of upper incisor tooth,
UBERON:0017299,cingulum of lower incisor tooth,FMA:56737,Cingulum of lower incisor tooth,
UBERON:0017312,cingulum of upper canine tooth,FMA:56752,Cingulum of upper canine tooth,
UBERON:0017313,cingulum of lower canine tooth,FMA:56753,Cingulum of lower canine tooth,
UBERON:0017618,extensor pollicis brevis muscle,FMA:38518,Extensor pollicis brevis,
UBERON:0017626,transverse folds of rectum,FMA:75657,Set of transverse folds of rectum,
UBERON:0017635,paired venous dural sinus,FMA:52568,Paired dural venous sinus,
UBERON:0017637,marginal venous sinus,FMA:50766,Marginal sinus,
UBERON:0017640,unpaired venous dural sinus,FMA:52569,Unpaired dural venous sinus,
UBERON:0017641,meningeal branch of spinal nerve,FMA:5988,Meningeal branch of spinal nerve,
UBERON:0017642,communicating branch of spinal nerve,FMA:5874,Communicating branch of spinal nerve,
UBERON:0017648,ventral body wall,FMA:86934,Anterior body wall,
UBERON:0017659,ventral surface of penis,FMA:19624,Ventral surface of penis,
UBERON:0017670,bony part of cervical vertebral arch,FMA:29794,Bony part of cervical vertebral arch,
UBERON:0017671,bony part of vertebral arch of first sacral vertebra,FMA:32395,Bony part of vertebral arch of first sacral vertebra,
UBERON:0017672,abdominal viscera,FMA:67355,Abdominal viscus,
UBERON:0017672,abdominal viscera,FMA:32413,Set of viscera of abdomen,
UBERON:0017690,internal surface of frontal bone,FMA:52856,Internal surface of frontal bone,
UBERON:0017692,internal surface of cranial base,FMA:53128,Internal surface of cranial base,
UBERON:0017716,thenar eminence,FMA:61520,Thenar eminence,
UBERON:0017717,hypothenar eminence,FMA:61523,Hypothenar eminence,
UBERON:0017732,raphe of scrotum,FMA:75130,Raphe of scrotum,
UBERON:0017748,lower primary incisor tooth,FMA:84215,Primary lower incisor tooth,
UBERON:0018103,posterior fascicle of palatopharyngeus,FMA:46684,Posterior fascicle of palatopharyngeus,
UBERON:0018108,superior auricular muscle,FMA:46855,Auricularis superior,
UBERON:0018109,anterior auricular muscle,FMA:46856,Auricularis anterior,
UBERON:0018110,posterior auricular muscle,FMA:46857,Auricularis posterior,
UBERON:0018111,muscle layer of rectum,FMA:15035,Muscle layer of rectum,
UBERON:0018113,left kidney interstitium,FMA:74271,Stroma of left kidney,
UBERON:0018114,right kidney interstitium,FMA:74270,Stroma of right kidney,
UBERON:0018115,left renal pelvis,FMA:15579,Left renal pelvis,
UBERON:0018116,right renal pelvis,FMA:15578,Right renal pelvis,
UBERON:0018135,fibrocollagenous connective tissue,FMA:83521,Fibrocollagenous connective tissue,
UBERON:0018141,anterior perforated substance,FMA:61891,Anterior perforated substance,
UBERON:0018143,transverse process of cervical vertebra,FMA:23894,Transverse process of cervical vertebra,
UBERON:0018143,transverse process of cervical vertebra,FMA:9913,Cervical rib,
UBERON:0018146,transverse process of lumbar vertebra,FMA:16080,Transverse process of lumbar vertebra,
UBERON:0018146,transverse process of lumbar vertebra,FMA:65469,Lumbar rib,
UBERON:0018149,angle of oral opening,FMA:77269,Angle of mouth,
UBERON:0018150,skin of lower lip,FMA:24767,Skin of lower lip,
UBERON:0018151,skin of upper lip,FMA:24765,Skin of upper lip,
UBERON:0018152,pars flaccida of tympanic membrane,FMA:56721,Pars flaccida of tympanic membrane,
UBERON:0018153,pars tensa of tympanic membrane,FMA:56722,Pars tensa of tympanic membrane,
UBERON:0018160,anterior process of malleus,FMA:52771,Anterior process of malleus,
UBERON:0018161,annular ligament of stapes,FMA:60884,Anular ligament of stapes,
UBERON:0018226,pulmonary part of lymphatic system,FMA:67999,Pulmonary lymphatic chain,
UBERON:0018227,pulmonary lymphatic vessel,FMA:234006,Pulmonary lymphatic vessel,
UBERON:0018228,extrahepatic branch of portal vein,FMA:15418,Extrahepatic branch of portal vein,
UBERON:0018229,renin-angiotensin system,FMA:74787,Renin-angiotensin system,
UBERON:0018230,femoral canal,FMA:22405,Femoral canal,
UBERON:0018231,labyrinthine artery,FMA:50548,Labyrinthine artery,
UBERON:0018233,gland of Zeis,FMA:59191,Sebaceous gland of eyelid,
UBERON:0018234,stroma of pancreas,FMA:63121,Stroma of pancreas,
UBERON:0018242,palatine bone horizontal plate,FMA:52901,Horizontal plate of palatine bone,
UBERON:0018243,thymic artery,FMA:10647,Thymic artery,
UBERON:0018251,meningeal vein,FMA:50839,Meningeal vein,
UBERON:0018252,internal pudendal vein,FMA:18917,Internal pudendal vein,
UBERON:0018255,jejunal artery,FMA:14808,Jejunal artery,
UBERON:0018256,lacrimal vein,FMA:51779,Lacrimal vein,
UBERON:0018260,layer of muscle tissue,FMA:45634,Muscle layer of urinary tract,
UBERON:0018343,oviduct mucosal fold,FMA:18537,Mucosal fold of uterine tube,
UBERON:0018373,vidian canal,FMA:54756,Pterygoid canal,
UBERON:0018376,molar tooth 1,FMA:321614,First molar tooth,
UBERON:0018377,molar tooth 3,FMA:321612,Third molar tooth,
UBERON:0018389,interoceptor,FMA:84656,Interoceptor,
UBERON:0018391,chemoreceptor,FMA:85604,Chemoreceptor,
UBERON:0018397,posterior superior alveolar artery,FMA:49757,Posterior superior alveolar artery,
UBERON:0018398,superior alveolar nerve,FMA:52930,Superior alveolar nerve,
UBERON:0018401,posterior superior alveolar nerve,FMA:52931,Posterior superior alveolar nerve,
UBERON:0018405,inferior alveolar nerve,FMA:53243,Inferior alveolar nerve,
UBERON:0018406,mental nerve,FMA:53250,Mental nerve,
UBERON:0018407,infra-orbital foramen of maxilla,FMA:57718,Infra-orbital foramen,
UBERON:0018408,infra-orbital nerve,FMA:52978,Infra-orbital nerve,
UBERON:0018409,infra-orbital groove of maxilla,FMA:57746,Infra-orbital groove,
UBERON:0018410,lacteal,FMA:68443,Lacteal,
UBERON:0018411,ligament of hip joint,FMA:42868,Ligament of hip joint,
UBERON:0018412,vidian nerve,FMA:67584,Nerve of pterygoid canal,
UBERON:0018413,facial nerve canal,FMA:54952,Facial canal,
UBERON:0018424,petrosal foramen,FMA:53158,Foramen petrosum,
UBERON:0018508,foramen of nasal bone,FMA:57653,Nasal foramen,
UBERON:0018543,lumen of intestine,FMA:14586,Lumen of intestine,
UBERON:0018550,secondary incisor tooth,FMA:84201,Secondary incisor tooth,
UBERON:0018561,upper secondary canine tooth,FMA:55714,Secondary upper canine tooth,
UBERON:0018562,lower secondary canine tooth,FMA:55715,Secondary lower canine tooth,
UBERON:0018568,lower central secondary incisor tooth,FMA:55723,Secondary lower central incisor tooth,
UBERON:0018570,lower lateral secondary incisor tooth,FMA:55725,Secondary lower lateral incisor tooth,
UBERON:0018571,upper first secondary premolar tooth,FMA:55801,First maxillary premolar tooth,
UBERON:0018572,upper second secondary premolar tooth,FMA:55802,Second maxillary premolar tooth,
UBERON:0018573,lower first secondary premolar tooth,FMA:55803,First mandibular premolar tooth,
UBERON:0018574,lower second secondary premolar tooth,FMA:55804,Second mandibular premolar tooth,
UBERON:0018575,upper first secondary molar tooth,FMA:55811,Secondary first upper molar tooth,
UBERON:0018576,upper second secondary molar tooth,FMA:55812,Secondary second upper molar tooth,
UBERON:0018577,upper third secondary molar tooth,FMA:55813,Third maxillary molar tooth,
UBERON:0018578,lower first secondary molar tooth,FMA:55814,Secondary first mandibular molar tooth,
UBERON:0018579,lower second secondary molar tooth,FMA:55815,Secondary second mandibular molar tooth,
UBERON:0018580,lower third secondary molar tooth,FMA:55817,Third mandibular molar tooth,
UBERON:0018583,primary canine tooth,FMA:84202,Primary canine tooth,
UBERON:0018584,secondary canine tooth,FMA:84203,Secondary canine tooth,
UBERON:0018588,upper first primary molar tooth,FMA:84211,Primary first upper molar tooth,
UBERON:0018589,lower first primary molar tooth,FMA:84212,Primary first mandibular molar tooth,
UBERON:0018591,upper primary incisor tooth,FMA:84214,Primary upper incisor tooth,
UBERON:0018593,upper central primary incisor tooth,FMA:84216,Primary upper central incisor tooth,
UBERON:0018594,upper lateral primary incisor tooth,FMA:84217,Primary upper lateral incisor tooth,
UBERON:0018595,lower central primary incisor tooth,FMA:84218,Primary lower central incisor tooth,
UBERON:0018596,lower lateral primary incisor tooth,FMA:84219,Primary lower lateral incisor tooth,
UBERON:0018597,upper primary canine tooth,FMA:84228,Primary upper canine tooth,
UBERON:0018598,lower primary canine tooth,FMA:84229,Primary lower canine tooth,
UBERON:0018599,upper second primary molar tooth,FMA:84236,Primary second upper molar tooth,
UBERON:0018600,lower second primary molar tooth,FMA:84237,Primary second mandibular molar tooth,
UBERON:0018601,lower central incisor tooth,FMA:290182,Lower central incisor tooth,
UBERON:0018602,lower lateral incisor tooth,FMA:290197,Lower lateral incisor tooth,
UBERON:0018603,upper central incisor tooth,FMA:290180,Upper central incisor tooth,
UBERON:0018604,upper lateral incisor tooth,FMA:290194,Upper lateral incisor tooth,
UBERON:0018606,molar tooth 2,FMA:321613,Second molar tooth,
UBERON:0018623,lower secondary incisor tooth,FMA:55713,Secondary lower incisor tooth,
UBERON:0018649,cardiac muscle tissue of ventricle,FMA:83450,Cardiac muscle tissue of ventricle,
UBERON:0018651,foramen lacerum,FMA:54809,Foramen lacerum,
UBERON:0018653,anterior ethmoidal foramen,FMA:53135,Anterior ethmoidal foramen,
UBERON:0018654,posterior ethmoidal foramen,FMA:53136,Posterior ethmoidal foramen,
UBERON:0018667,neck of scapula,FMA:23254,Neck of scapula,
UBERON:0018673,neck of fibula,FMA:35508,Neck of fibula,
UBERON:0018674,heart vasculature,FMA:73747,Vasculature of heart,
UBERON:0018675,pelvic splanchnic nerve,FMA:16901,Pelvic splanchnic nerve,
UBERON:0018676,renal nerve plexus,FMA:6636,Renal nerve plexus,
UBERON:0018679,thoracic splanchnic nerve,FMA:6280,Thoracic splanchnic nerve,
UBERON:0018680,greater splanchnic nerve,FMA:6281,Greater splanchnic nerve,
UBERON:0018681,lesser splanchnic nerve,FMA:6282,Lesser splanchnic nerve,
UBERON:0018683,lumbar splanchnic nerve,FMA:6287,Lumbar splanchnic nerve,
UBERON:0018684,sacral splanchnic nerve,FMA:6288,Sacral splanchnic nerve,
UBERON:0019190,mucous gland of lung,FMA:13119,Bronchial gland,
UBERON:0019197,dorsal nerve of penis,FMA:21869,Dorsal nerve of penis,
UBERON:0019198,dorsal nerve of clitoris,FMA:21870,Dorsal nerve of clitoris,
UBERON:0019200,skin of anterior chest,FMA:10461,Skin of anterior chest,
UBERON:0019201,gemellus muscle,FMA:22319,Gemellus,
UBERON:0019202,inferior gemellus muscle,FMA:22320,Gemellus inferior,
UBERON:0019203,superior gemellus muscle,FMA:22318,Gemellus superior,
UBERON:0019208,anterior pole of lens,FMA:58897,Anterior pole of lens,
UBERON:0019210,pole of lens,FMA:58067,Zone of lens,
UBERON:0019253,upper secondary incisor tooth,FMA:55712,Secondary upper incisor tooth,
UBERON:0019254,upper eyelash,FMA:59408,Eyelash of upper eyelid,
UBERON:0019255,lower eyelash,FMA:59409,Eyelash of lower eyelid,
UBERON:0019258,white matter of hindbrain,FMA:268636,White matter of hindbrain,
UBERON:0019261,white matter of forebrain,FMA:268634,White matter of forebrain,
UBERON:0019263,gray matter of hindbrain,FMA:268630,Gray matter of hindbrain,
UBERON:0019264,gray matter of forebrain,FMA:268608,Gray matter of forebrain,
UBERON:0019267,gray matter of midbrain,FMA:83913,Gray matter of midbrain,
UBERON:0019269,gray matter of diencephalon,FMA:83912,Gray matter of diencephalon,
UBERON:0019283,lateral longitudinal stria,FMA:62439,Lateral longitudinal stria,
UBERON:0019291,white matter of metencephalon,FMA:83939,White matter of metencephalon,
UBERON:0019292,white matter of pons,FMA:83940,White matter of pons,
UBERON:0019293,white matter of pontine tegmentum,FMA:83942,White matter of pontine tegmentum,
UBERON:0019307,epithelium of external nose,FMA:63143,Epithelium of skin of external nose,
UBERON:0019312,ventrolateral nucleus of solitary tract,FMA:229583,Ventrolateral nucleus of solitary tract,
UBERON:0019320,precordial region,FMA:12824,Precordium,
UBERON:0019326,lobe of lacrimal gland,FMA:59381,Zone of lacrimal gland,
UBERON:0019327,orbital lobe of lacrimal gland,FMA:59383,Orbital part of lacrimal gland,
UBERON:0019328,palpebral lobe of lacrimal gland,FMA:59384,Palpebral part of lacrimal gland,
UBERON:0020358,accessory XI nerve nucleus,FMA:83965,Nucleus of accessory nerve,
UBERON:0022234,medial longitudinal stria,FMA:67956,Medial longitudinal stria,
UBERON:0022235,peduncle of diencephalon,FMA:62444,Peduncle of diencephalon,
UBERON:0022237,anterior thalamic peduncle,FMA:62074,Anterior thalamic peduncle,
UBERON:0022241,superior thalamic peduncle,FMA:62075,Superior thalamic peduncle,
