MONDO ID,MONDO Label,DOID,DO Label
MONDO:0013439,congenital bile acid synthesis defect 3,DOID:0111070,congenital bile acid synthesis defect 3
MONDO:0013440,autosomal recessive limb-girdle muscular dystrophy type 2P,DOID:0110293,autosomal recessive limb-girdle muscular dystrophy type 2P
MONDO:0013441,asphyxiating thoracic dystrophy 4,DOID:0110088,asphyxiating thoracic dystrophy 4
MONDO:0013442,nephronophthisis 12,DOID:0111119,nephronophthisis 12
MONDO:0013444,nephronophthisis 9,DOID:0111120,nephronophthisis 9
MONDO:0013445,complement component 9 deficiency,DOID:0060303,complement component 9 deficiency
MONDO:0013446,Leber congenital amaurosis 6,DOID:0110329,Leber congenital amaurosis 6
MONDO:0013447,retinitis pigmentosa 48,DOID:0110382,retinitis pigmentosa 48
MONDO:0013449,Leber congenital amaurosis 7,DOID:0110333,Leber congenital amaurosis 7
MONDO:0013450,congenital stationary night blindness 1D,DOID:0110868,congenital stationary night blindness 1D
MONDO:0013453,Leber congenital amaurosis 8,DOID:0110079,Leber congenital amaurosis 8
MONDO:0013454,Leber congenital amaurosis 11,DOID:0110216,Leber congenital amaurosis 11
MONDO:0013455,hypertrophic cardiomyopathy 16,DOID:0110322,hypertrophic cardiomyopathy 16
MONDO:0013457,Leber congenital amaurosis 15,DOID:0110189,Leber congenital amaurosis 15
MONDO:0013459,osteogenesis imperfecta type 10,DOID:0110346,osteogenesis imperfecta type 10
MONDO:0013460,osteogenesis imperfecta type 12,DOID:0110348,osteogenesis imperfecta type 12
MONDO:0013463,dextro-looped transposition of the great arteries 3,DOID:0060772,dextro-looped transposition of the great arteries 3
MONDO:0013464,episodic ataxia type 5,DOID:0050993,episodic ataxia type 5
MONDO:0013465,achromatopsia 4,DOID:0110010,achromatopsia 4
MONDO:0013468,retinitis pigmentosa 59,DOID:0110352,retinitis pigmentosa 59
MONDO:0013469,retinitis pigmentosa 38,DOID:0110367,retinitis pigmentosa 38
MONDO:0013471,autosomal recessive nonsyndromic deafness 61,DOID:0110513,autosomal recessive nonsyndromic deafness 61
MONDO:0013472,fatal infantile hypertonic myofibrillar myopathy,DOID:0080098,myofibrillar myopathy 7
MONDO:0013474,hypertrophic cardiomyopathy 17,DOID:0110323,hypertrophic cardiomyopathy 17
MONDO:0013475,hypertrophic cardiomyopathy 18,DOID:0110324,hypertrophic cardiomyopathy 18
MONDO:0013476,hypertrophic cardiomyopathy 19,DOID:0110325,hypertrophic cardiomyopathy 19
MONDO:0013477,hypertrophic cardiomyopathy 20,DOID:0110326,hypertrophic cardiomyopathy 20
MONDO:0013479,dilated cardiomyopathy 1HH,DOID:0110448,dilated cardiomyopathy 1HH
MONDO:0013480,renal hypomagnesemia 6,DOID:0060884,renal hypomagnesemia 6
MONDO:0013481,chromosome 13q14 deletion syndrome,DOID:0060391,chromosome 13q14 deletion syndrome
MONDO:0013484,cataract 36,DOID:0110247,cataract 36
MONDO:0013485,spinocerebellar ataxia type 35,DOID:0050982,spinocerebellar ataxia type 35
MONDO:0013489,autosomal recessive nonsyndromic deafness 89,DOID:0110534,autosomal recessive nonsyndromic deafness 89
MONDO:0013495,autosomal recessive congenital ichthyosis 8,DOID:0060717,autosomal recessive congenital ichthyosis 8
MONDO:0013499,Fanconi anemia complementation group P,DOID:0111092,Fanconi anemia complementation group P
MONDO:0013501,amyotrophic lateral sclerosis type 14,DOID:0060205,amyotrophic lateral sclerosis type 14
MONDO:0013512,hemoglobin H disease,DOID:0110031,hemoglobin H disease
MONDO:0013514,hypotrichosis 3,DOID:0110700,hypotrichosis 3
MONDO:0013515,osteogenesis imperfecta type 6,DOID:0110350,osteogenesis imperfecta type 6
MONDO:0013516,retinitis pigmentosa 60,DOID:0110411,retinitis pigmentosa 60
MONDO:0013525,primary ciliary dyskinesia 16,DOID:0110613,primary ciliary dyskinesia 16
MONDO:0013529,catecholaminergic polymorphic ventricular tachycardia 3,DOID:0060677,catecholaminergic polymorphic ventricular tachycardia 3
MONDO:0013531,PSPH deficiency,DOID:0050724,PSPH deficiency
MONDO:0013537,autosomal recessive nonsyndromic deafness 29,DOID:0110487,autosomal recessive nonsyndromic deafness 29
MONDO:0013541,complex cortical dysplasia with other brain malformations 1,DOID:0090137,complex cortical dysplasia with other brain malformations 1
MONDO:0013546,mitochondrial complex v (ATP synthase) deficiency nuclear type 2,DOID:0060331,mitochondrial complex V (ATP synthase) deficiency nuclear type 2
MONDO:0013547,mitochondrial complex v (ATP synthase) deficiency nuclear type 3,DOID:0060332,mitochondrial complex V (ATP synthase) deficiency nuclear type 3
MONDO:0013551,hereditary spastic paraplegia 47,DOID:0110799,hereditary spastic paraplegia 47
MONDO:0013552,hereditary spastic paraplegia 52,DOID:0110804,hereditary spastic paraplegia 52
MONDO:0013553,immunodeficiency-centromeric instability-facial anomalies syndrome 2,DOID:0090009,immunodeficiency-centromeric instability-facial anomalies syndrome 2
MONDO:0013555,Hermansky-Pudlak syndrome 3,DOID:0060541,Hermansky-Pudlak syndrome 3
MONDO:0013556,Hermansky-Pudlak syndrome 4,DOID:0060542,Hermansky-Pudlak syndrome 4
MONDO:0013557,Hermansky-Pudlak syndrome 5,DOID:0060543,Hermansky-Pudlak syndrome 5
MONDO:0013558,Hermansky-Pudlak syndrome 6,DOID:0060544,Hermansky-Pudlak syndrome 6
MONDO:0013559,Hermansky-Pudlak syndrome 7,DOID:0060545,Hermansky-Pudlak syndrome 7
MONDO:0013560,Hermansky-Pudlak syndrome 8,DOID:0060546,Hermansky-Pudlak syndrome 8
MONDO:0013563,multiple congenital anomalies-hypotonia-seizures syndrome 1,DOID:0080138,multiple congenital anomalies-hypotonia-seizures syndrome 1
MONDO:0013565,Fanconi anemia complementation group G,DOID:0111086,Fanconi anemia complementation group G
MONDO:0013566,Fanconi anemia complementation group L,DOID:0111082,Fanconi anemia complementation group L
MONDO:0013567,atrial heart septal defect 3,DOID:0110108,atrial heart septal defect 3
MONDO:0013569,short-rib thoracic dysplasia 7 with or without polydactyly,DOID:0110090,short-rib thoracic dysplasia 7 with or without polydactyly
MONDO:0013571,acatalasia,DOID:2582,acatalasia
MONDO:0013582,mosaic variegated aneuploidy syndrome 2,DOID:0080142,mosaic variegated aneuploidy syndrome 2
MONDO:0013589,focal segmental glomerulosclerosis 6,DOID:0111131,focal segmental glomerulosclerosis 6
MONDO:0013592,nonsyndromic congenital nail disorder 9,DOID:0080087,nonsyndromic congenital nail disorder 9
MONDO:0013593,autosomal dominant nonsyndromic deafness 64,DOID:0110585,autosomal dominant nonsyndromic deafness 64
MONDO:0013594,spinocerebellar ataxia type 36,DOID:0050983,spinocerebellar ataxia type 36
MONDO:0013596,nonsyndromic congenital nail disorder 10,DOID:0080088,nonsyndromic congenital nail disorder 10
MONDO:0013597,platelet-type bleeding disorder 14,DOID:0111047,platelet-type bleeding disorder 14
MONDO:0013598,myostatin-related muscle hypertrophy,DOID:0111072,myostatin-related muscle hypertrophy
MONDO:0013606,Hermansky-Pudlak syndrome 9,DOID:0060547,Hermansky-Pudlak syndrome 9
MONDO:0013608,Joubert syndrome 13,DOID:0110982,Joubert syndrome 13
MONDO:0013610,retinitis pigmentosa 61,DOID:0110373,retinitis pigmentosa 61
MONDO:0013611,retinitis pigmentosa 62,DOID:0110380,retinitis pigmentosa 62
MONDO:0013613,Leber congenital amaurosis 16,DOID:0110118,Leber congenital amaurosis 16
MONDO:0013620,congenital myasthenic syndrome 16,DOID:0110682,congenital myasthenic syndrome 16
MONDO:0013622,platelet-type bleeding disorder 9,DOID:0111045,platelet-type bleeding disorder 9
MONDO:0013623,platelet-type bleeding disorder 11,DOID:0111057,platelet-type bleeding disorder 11
MONDO:0013625,Parkinson disease 17,DOID:0060897,Parkinson disease 17
MONDO:0013632,autosomal dominant nonsyndromic deafness 33,DOID:0110562,autosomal dominant nonsyndromic deafness 33
MONDO:0013638,Warburg micro syndrome 3,DOID:0110718,Warburg micro syndrome 3
MONDO:0013641,Warburg micro syndrome 2,DOID:0110717,Warburg micro syndrome 2
MONDO:0013642,holoprosencephaly 11,DOID:0110877,holoprosencephaly 11
MONDO:0013644,Charcot-Marie-tooth disease axonal type 2O,DOID:0110175,Charcot-Marie-Tooth disease axonal type 2O
MONDO:0013645,autosomal recessive spinocerebellar ataxia 11,DOID:0080063,autosomal recessive spinocerebellar ataxia 11
MONDO:0013646,chromosome 8q21.11 deletion syndrome,DOID:0060425,chromosome 8q21.11 deletion syndrome
MONDO:0013649,hypotrichosis 9,DOID:0110706,hypotrichosis 9
MONDO:0013650,hypotrichosis 10,DOID:0110707,hypotrichosis 10
MONDO:0013662,Barrett esophagus,DOID:9206,Barrett's esophagus
MONDO:0013672,chromosome 15q25 deletion syndrome,DOID:0060396,chromosome 15q25 deletion syndrome
MONDO:0013674,neurodegeneration with brain iron accumulation 4,DOID:0110738,neurodegeneration with brain iron accumulation 4
MONDO:0013675,multiple mitochondrial dysfunctions syndrome 2,DOID:0080134,multiple mitochondrial dysfunctions syndrome 2
MONDO:0013676,hypermethioninemia due to adenosine kinase deficiency,DOID:0111038,hypermethioninemia due to adenosine kinase deficiency
MONDO:0013679,sclerosteosis 2,DOID:0060757,sclerosteosis 2
MONDO:0013681,alpha-methylacyl-CoA racemase deficiency,DOID:0060602,alpha-methylacyl-CoA racemase deficiency
MONDO:0013687,autosomal recessive spinocerebellar ataxia 12,DOID:0080060,autosomal recessive spinocerebellar ataxia 12
MONDO:0013715,amyotrophic lateral sclerosis type 16,DOID:0060207,amyotrophic lateral sclerosis type 16
MONDO:0013717,asphyxiating thoracic dystrophy 5,DOID:0110089,asphyxiating thoracic dystrophy 5
MONDO:0013718,nephronophthisis 13,DOID:0111121,nephronophthisis 13
MONDO:0013720,complement component 4b deficiency,DOID:0060298,complement component 4b deficiency
MONDO:0013721,complement component 4a deficiency,DOID:0060297,complement component 4a deficiency
MONDO:0013722,hypomyelinating leukodystrophy 8 with or without oligodontia and-or hypogonadotropic hypogonadism,DOID:0060797,hypomyelinating leukodystrophy 8 with or without oligodontia and-or hypogonadotropic hypogonadism
MONDO:0013737,hereditary spastic paraplegia 46,DOID:0110798,hereditary spastic paraplegia 46
MONDO:0013738,autosomal recessive nonsyndromic deafness 96,DOID:0110538,autosomal recessive nonsyndromic deafness 96
MONDO:0013741,familial temporal lobe epilepsy 5,DOID:0060752,familial temporal lobe epilepsy 5
MONDO:0013744,cataract 37,DOID:0110252,cataract 37
MONDO:0013745,Joubert syndrome 14,DOID:0110983,Joubert syndrome 14
MONDO:0013750,atrial heart septal defect 8,DOID:0110113,atrial heart septal defect 8
MONDO:0013753,Charcot-Marie-tooth disease axonal type 2P,DOID:0110169,Charcot-Marie-Tooth disease axonal type 2P
MONDO:0013758,Charcot-Marie-tooth disease dominant intermediate E,DOID:0110205,Charcot-Marie-Tooth disease dominant intermediate E
MONDO:0013763,Joubert syndrome 15,DOID:0110984,Joubert syndrome 15
MONDO:0013764,Joubert syndrome 16,DOID:0110985,Joubert syndrome 16
MONDO:0013766,familial cold autoinflammatory syndrome 3,DOID:0090064,familial cold autoinflammatory syndrome 3
MONDO:0013767,autoimmune lymphoproliferative syndrome type 4,DOID:0110117,autoimmune lymphoproliferative syndrome type 4
MONDO:0013770,atrial heart septal defect 9,DOID:0110114,atrial heart septal defect 9
MONDO:0013776,spastic ataxia 5,DOID:0050944,spastic ataxia 5
MONDO:0013780,retinitis pigmentosa 63,DOID:0110385,retinitis pigmentosa 63
MONDO:0013786,cone-rod dystrophy 16,DOID:0111022,cone-rod dystrophy 16
MONDO:0013788,Usher syndrome type 3B,DOID:0110842,Usher syndrome type 3B
MONDO:0013796,chromosome 17q12 duplication syndrome,DOID:0060433,chromosome 17q12 duplication syndrome
MONDO:0013797,chromosome 17q12 deletion syndrome,DOID:0060404,chromosome 17q12 deletion syndrome
MONDO:0013798,chromosome 16q22 deletion syndrome,DOID:0060401,chromosome 16q22 deletion syndrome
MONDO:0013802,infantile cerebellar-retinal degeneration,DOID:0050883,infantile cerebellar-retinal degeneration
MONDO:0013807,congenital stationary night blindness 1E,DOID:0110869,congenital stationary night blindness 1E
MONDO:0013808,Maffucci syndrome,DOID:0060221,Maffucci syndrome
MONDO:0013813,dystonia 21,DOID:0090046,dystonia 21
MONDO:0013823,autosomal dominant nonsyndromic deafness 4B,DOID:0110574,autosomal dominant nonsyndromic deafness 4B
MONDO:0013824,Joubert syndrome 17,DOID:0110986,Joubert syndrome 17
MONDO:0013825,congenital diarrhea 6,DOID:0060780,congenital diarrhea 6
MONDO:0013826,autosomal recessive nonsyndromic deafness 86,DOID:0110532,autosomal recessive nonsyndromic deafness 86
MONDO:0013827,hyperekplexia 3,DOID:0060698,hyperekplexia 3
MONDO:0013828,hyperekplexia 2,DOID:0060697,hyperekplexia 2
MONDO:0013842,cortisone reductase deficiency 2,DOID:0090140,cortisone reductase deficiency 2
MONDO:0013847,chromosome 16p11.2 duplication syndrome,DOID:0060430,chromosome 16p11.2 duplication syndrome
MONDO:0013848,dilated cardiomyopathy 2B,DOID:0110441,dilated cardiomyopathy 2B
MONDO:0013852,hypertrophic cardiomyopathy 21,DOID:0110311,hypertrophic cardiomyopathy 21
MONDO:0013853,pontocerebellar hypoplasia type 1B,DOID:0060266,pontocerebellar hypoplasia type 1B
MONDO:0013854,primary ciliary dyskinesia 17,DOID:0110621,primary ciliary dyskinesia 17
MONDO:0013859,cataract 38,DOID:0110245,cataract 38
MONDO:0013861,amyotrophic lateral sclerosis type 17,DOID:0060208,amyotrophic lateral sclerosis type 17
MONDO:0013866,neuronal ceroid lipofuscinosis 11,DOID:0110732,neuronal ceroid lipofuscinosis 11
MONDO:0013869,adenine phosphoribosyltransferase deficiency,DOID:0060350,adenine phosphoribosyltransferase deficiency
MONDO:0013873,IMAGe syndrome,DOID:0050885,IMAGe syndrome
MONDO:0013875,"3-methylglutaconic aciduria with deafness, encephalopathy, and Leigh-like syndrome",DOID:0110001,"3-methylglutaconic aciduria with deafness, encephalopathy, and Leigh-like syndrome"
MONDO:0013883,congenital myasthenic syndrome 13,DOID:0110676,congenital myasthenic syndrome 13
MONDO:0013886,nonprogressive cerebellar atxia with mental retardation,DOID:0050998,nonprogressive cerebellar atxia with mental retardation
MONDO:0013891,amyotrophic lateral sclerosis type 18,DOID:0060209,amyotrophic lateral sclerosis type 18
MONDO:0013896,Joubert syndrome 18,DOID:0110987,Joubert syndrome 18
MONDO:0013898,karyomegalic interstitial nephritis,DOID:0060911,karyomegalic interstitial nephritis
MONDO:0013905,autosomal recessive spinocerebellar ataxia 13,DOID:0080062,autosomal recessive spinocerebellar ataxia 13
MONDO:0013906,amelogenesis imperfecta hypomaturation type 2A4,DOID:0110062,amelogenesis imperfecta hypomaturation type 2A4
MONDO:0013910,hypogonadotropic hypogonadism 8 with or without anosmia,DOID:0090074,hypogonadotropic hypogonadism 8 with or without anosmia
MONDO:0013911,hypogonadotropic hypogonadism 9 with or without anosmia,DOID:0090085,hypogonadotropic hypogonadism 9 with or without anosmia
MONDO:0013912,hypogonadotropic hypogonadism 10 with or without anosmia,DOID:0090089,hypogonadotropic hypogonadism 10 with or without anosmia
MONDO:0013913,hypogonadotropic hypogonadism 11 with or without anosmia,DOID:0090071,hypogonadotropic hypogonadism 11 with or without anosmia
MONDO:0013914,hypogonadotropic hypogonadism 12 with or without anosmia,DOID:0090072,hypogonadotropic hypogonadism 12 with or without anosmia
MONDO:0013915,hypogonadotropic hypogonadism 13 with or without anosmia,DOID:0090073,hypogonadotropic hypogonadism 13 with or without anosmia
MONDO:0013916,nephronophthisis 14,DOID:0111122,nephronophthisis 14
MONDO:0013917,nephronophthisis 15,DOID:0111123,nephronophthisis 15
MONDO:0013924,osteogenesis imperfecta type 13,DOID:0110342,osteogenesis imperfecta type 13
MONDO:0013926,hypogonadotropic hypogonadism 14 with or without anosmia,DOID:0090087,hypogonadotropic hypogonadism 14 with or without anosmia
MONDO:0013928,dystonia 23,DOID:0090051,dystonia 23
MONDO:0013929,autosomal recessive nonsyndromic deafness 98,DOID:0110540,autosomal recessive nonsyndromic deafness 98
MONDO:0013935,Usher syndrome type 1J,DOID:0110836,Usher syndrome type 1J
MONDO:0013940,primary ciliary dyskinesia 18,DOID:0110604,primary ciliary dyskinesia 18
MONDO:0013946,hypogonadotropic hypogonadism 15 with or without anosmia,DOID:0090075,hypogonadotropic hypogonadism 15 with or without anosmia
MONDO:0013959,Charcot-Marie-tooth disease type 4F,DOID:0110193,Charcot-Marie-Tooth disease type 4F
MONDO:0013961,hypogonadotropic hypogonadism 16 with or without anosmia,DOID:0090080,hypogonadotropic hypogonadism 16 with or without anosmia
MONDO:0013962,hereditary spastic paraplegia 53,DOID:0110805,hereditary spastic paraplegia 53
MONDO:0013963,autosomal recessive nonsyndromic deafness 93,DOID:0110537,autosomal recessive nonsyndromic deafness 93
MONDO:0013965,lethal congenital contracture syndrome 4,DOID:0060654,lethal congenital contracture syndrome 4
MONDO:0013966,catecholaminergic polymorphic ventricular tachycardia 4,DOID:0060678,catecholaminergic polymorphic ventricular tachycardia 4
MONDO:0013970,branched-chain keto acid dehydrogenase kinase deficiency,DOID:0090126,branched-chain keto acid dehydrogenase kinase deficiency
MONDO:0013978,autosomal recessive nonsyndromic deafness 70,DOID:0110521,autosomal recessive nonsyndromic deafness 70
MONDO:0013979,primary ciliary dyskinesia 19,DOID:0110608,primary ciliary dyskinesia 19
MONDO:0013984,autosomal recessive nonsyndromic deafness 84B,DOID:0110530,autosomal recessive nonsyndromic deafness 84B
MONDO:0013985,autosomal recessive nonsyndromic deafness 18B,DOID:0110474,autosomal recessive nonsyndromic deafness 18B
MONDO:0013990,pontocerebellar hypoplasia type 8,DOID:0060277,pontocerebellar hypoplasia type 8
MONDO:0013993,pontocerebellar hypoplasia type 7,DOID:0060276,pontocerebellar hypoplasia type 7
MONDO:0013994,Joubert syndrome 20,DOID:0110989,Joubert syndrome 20
MONDO:0014001,Usher syndrome type 1K,DOID:0110837,Usher syndrome type 1K
MONDO:0014002,autosomal dominant nocturnal frontal lobe epilepsy 5,DOID:0060686,autosomal dominant nocturnal frontal lobe epilepsy 5
MONDO:0014009,autosomal recessive congenital ichthyosis 7,DOID:0060716,autosomal recessive congenital ichthyosis 7
MONDO:0014010,autosomal recessive congenital ichthyosis 9,DOID:0060718,autosomal recessive congenital ichthyosis 9
